User_Id	module	dataset	intervnrday	elecdist	geoarea	urban	polintr	pltrust	mimpissue17_10	simpissue17_10	mimptask17_10	mipmtaskprt	pidsupport1	pidsupport3	prtcls	prtclsorig	peoplimp	voteimp	civicvote	prtreflopin	prtreflopinbest	govprfmBB	Eumship	envirimp	gincdif	ceqvote	taxreduc	capicntry	privhealth	imueclt	genconsind	icenatoint	icenato	acrproimp	gndeqsal	govequal	referendcha	democr	pltscrpbribe	pltscrp	repdemocr	persvote	prtimp	govcollapse	prtfeel_S	prtfeel_B	prtfeel_D	prtfeel_V	prtfeel_P	prtfeel_C	prtfeel_M	prtfeel_FF	ldrfeel_LE	ldrfeel_SIJ	ldrfeel_BB	ldrfeel_KJ	ldrfeel_TSA	ldrfeel_TKG	ldrfeel_SDG	ldrfeel_IS	lrscale_S	lrscale_B	lrscale_D	lrscale_V	lrscale_P	lrscale_C	lrscale_M	lrscale_FF	lrscale	pidclose1	pidclose2	pidclose3	pidsymp1	pidsymp2	pidsymp3	mmbprt	mmbprt_S	mmbprt_B	mmbprt_D	mmbprt_V	mmbprt_A	mmbprt_P	mmbprt_C	mmbprt_M	mmbprt_F	mmbprt_T	mmbprt_R	vote17	prtvote17	ifprtvote17	candordch	hldecvote	fvote16	prtfvote16	bprteco	bprtimm	bprteurope	bprtfamily	bprtisencit	bprthealth	bprtenvir	bprtregpol	bprtedu	bprtequal	bprthouse	forcurr	priceindex	mediause	ecobettwors_1	undpolis	compromise	polcare	poltrust	polprob	strlead	poldecpub	polcarerich	minicetrd	majmin	immeco	immcult	immcrime	iceborn	iceance	icespeak	icetrad	gender	yob	age	finworry	rentown	pjob	njob	emplstatus	mainjobflo	uniwindw	govpriv	education	unmmb	maritals	incomecate	hinctntyearcate	hhmmb	childs	race	cntrybrncat	cntrybrnpar	languagecat	church	rlgatnd	elecday	elecmonth	elecyear	distseat
201710292975	"B2"	"ICENES2017"	19	1	6	2	3	95	2	2	2	1	5	95	5	95	5	5	95	1	1	3	7	2	1	95	5	7	5	4	5	1	2	4	2	1	5	2	8	95	95	95	95	95	9	6	3	8	6	4	0	96	9	4	3	9	8	5	0	3	3	5	10	1	4	6	8	6	3	1	2	1	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	1	1	96	5	5	1	1	1	1	1	1	1	1	1	97	1	1	1	1	7	2	7	2	5	5	1	4	5	5	4	3	4	7	5	7	4	4	2	3	"Kona"	1947	70	4	1	2	5	7	30	6	6	8	6	1	2	2	2	0	1	1	1	1	1	3	28	10	2017	10
201710292976	"B2"	"ICENES2017"	19	6	1	4	3	95	2	7	2	3	5	95	5	95	5	4	95	2	96	2	4	2	4	95	8	3	4	4	4	1	1	4	2	2	5	8	3	95	95	95	95	95	2	3	7	3	0	2	0	3	2	6	8	6	0	3	2	4	3	5	9	3	0	5	3	4	8	1	2	3	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	1	3	96	5	5	1	3	97	98	98	98	98	97	98	98	98	98	97	8	2	2	3	2	2	3	2	4	2	4	4	2	4	4	4	8	1	1	1	1	"Kona"	1940	77	4	1	2	5	7	30	6	6	3	6	5	1	1	1	0	1	1	1	1	1	2	28	10	2017	11
201710292981	"B1"	"ICENES2017"	44	5	1	3	3	3	95	95	2	4	2	96	1	4	5	5	4	2	96	3	95	95	95	2	95	95	95	95	95	5	5	95	95	2	3	3	3	3	2	2	2	2	7	6	3	8	4	5	2	6	7	7	4	9	5	5	2	5	4	5	7	3	5	6	5	5	3	2	0	96	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	1	4	96	2	3	1	4	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	4	2	4	2	5	2	4	4	2	4	1	5	5	2	3	1	2	"Karl"	1958	59	4	1	1	96	1	70	1	2	6	1	1	4	4	5	0	1	1	1	1	1	3	28	10	2017	13
201710292983	"B1"	"ICENES2017"	66	5	1	3	4	2	95	95	2	4	1	4	6	96	5	4	5	1	4	3	95	95	95	4	95	95	95	95	95	5	5	95	95	9	3	9	9	2	9	9	9	9	5	7	5	9	7	3	0	9	5	7	8	10	6	0	0	9	99	99	99	99	99	99	99	99	99	9	9	99	9	9	99	9	9	9	9	9	9	9	9	9	9	9	9	9	99	99	9	9	9	99	95	95	95	95	95	95	95	95	95	95	95	95	95	9	1	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	"Kona"	1957	59	9	9	9	99	99	99	9	9	99	9	9	9	9	99	99	9	9	9	9	99	9	28	10	2017	13
201710292984	"B2"	"ICENES2017"	31	4	8	2	2	95	1	2	2	3	5	95	5	95	5	5	95	1	2	3	5	4	2	95	4	2	4	4	4	1	1	5	1	2	5	2	3	95	95	95	95	95	2	10	10	8	0	0	10	8	2	7	7	7	96	0	7	5	98	98	98	98	98	98	98	98	7	1	2	2	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	1	3	96	5	5	1	2	3	2	3	2	2	2	3	2	3	98	3	4	4	2	3	4	2	4	4	4	4	4	4	2	2	1	2	2	4	4	1	1	"Kona"	1940	77	5	1	2	5	7	50	6	6	3	6	5	2	2	1	0	1	1	1	1	1	3	28	10	2017	10
201710292985	"B1"	"ICENES2017"	24	1	7	2	3	1	95	95	2	4	1	3	6	96	4	4	5	1	2	2	95	95	95	2	95	95	95	95	95	5	5	95	95	2	8	2	3	8	2	1	2	4	6	8	7	6	4	7	5	8	7	7	8	9	96	6	6	10	5	6	9	3	4	7	6	5	6	2	0	96	1	1	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	96	2	2	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	2	1	8	5	5	2	5	5	3	5	3	8	2	5	4	2	2	4	3	"Kona"	1965	52	4	1	1	96	1	20	1	8	7	1	2	4	4	2	0	1	1	1	1	1	4	28	10	2017	10
201710292987	"B1"	"ICENES2017"	45	7	1	4	4	4	95	95	2	98	1	3	6	96	3	4	4	2	96	2	95	95	95	8	95	95	95	95	95	5	5	95	95	2	1	2	8	2	4	2	2	4	96	4	8	96	96	96	96	5	96	3	7	7	96	4	2	6	4	1	10	4	1	5	5	6	8	2	0	96	1	3	3	1	2	2	1	2	2	2	2	2	2	2	2	1	3	96	2	5	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	3	2	4	2	2	4	4	2	4	4	2	2	4	5	4	2	2	2	2	"Kona"	1947	70	4	1	1	96	2	50	1	2	3	2	1	1	2	2	0	1	1	1	1	1	2	28	10	2017	11
201710292988	"B2"	"ICENES2017"	11	2	3	2	3	95	1	2	2	97	5	95	5	95	4	3	95	1	97	3	7	2	2	95	2	8	5	1	7	2	6	8	3	4	5	2	3	95	95	95	95	95	4	6	6	7	0	7	7	4	6	8	6	8	96	7	7	6	97	97	97	97	97	97	97	97	97	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	90	96	5	5	1	91	98	98	98	98	11	8	4	2	4	6	2	1	1	3	2	3	2	3	4	3	4	4	2	2	5	4	3	2	4	4	1	3	"Kona"	1966	51	4	1	1	96	1	20	1	2	3	1	1	3	3	2	0	1	1	1	1	1	2	28	10	2017	8
201710292991	"B2"	"ICENES2017"	26	4	2	2	3	95	2	2	2	97	5	95	5	95	5	5	95	7	96	2	4	3	3	95	5	1	4	4	4	2	6	3	2	3	5	1	8	95	95	95	95	95	5	3	8	3	0	7	3	5	6	5	7	5	0	7	0	6	3	6	10	0	0	7	5	5	7	7	7	96	1	7	97	5	5	5	5	5	5	5	5	5	5	5	5	1	3	96	5	5	1	3	3	97	1	98	98	97	4	97	97	1	98	5	4	2	2	2	8	5	3	4	4	4	4	3	4	4	4	2	3	3	2	2	"Kona"	1987	29	4	1	1	96	1	20	1	1	8	1	2	7	7	1	0	1	1	1	1	1	1	28	10	2017	10
201710292992	"B2"	"ICENES2017"	10	7	1	4	2	95	2	2	2	1	5	95	5	95	4	3	95	2	96	3	4	1	1	95	4	5	5	5	5	2	6	3	2	2	5	2	3	95	95	95	95	95	8	5	3	7	7	6	1	1	8	5	1	8	8	5	1	4	3	6	9	3	6	6	9	8	3	2	0	96	1	2	1	5	5	5	5	5	5	5	5	5	5	5	5	1	1	96	5	5	1	4	1	1	8	4	4	1	4	4	1	8	1	2	4	2	2	2	4	5	4	4	5	4	4	4	5	1	5	5	3	3	3	3	"Karl"	1966	51	4	1	1	96	1	20	3	2	8	1	1	4	4	2	0	1	1	1	1	90	3	28	10	2017	11
201710292993	"B2"	"ICENES2017"	60	1	6	2	4	95	98	96	2	98	5	95	5	95	4	2	95	2	96	3	5	8	8	95	5	1	5	2	5	2	6	5	5	2	5	8	8	95	95	95	95	95	2	4	2	4	3	0	0	0	2	5	0	6	96	0	0	96	96	96	96	96	96	96	96	96	98	8	8	96	8	8	96	5	5	5	5	5	5	5	5	5	5	5	5	1	4	96	5	5	7	97	97	97	97	97	97	97	97	97	97	97	97	8	1	4	7	2	3	2	4	2	3	8	1	2	4	8	3	2	8	4	2	8	"Kona"	1968	49	5	1	1	96	1	30	1	1	8	1	1	8	8	4	0	1	1	1	1	1	1	28	10	2017	10
201710292994	"B1"	"ICENES2017"	3	2	3	2	3	3	95	95	2	98	1	1	6	96	5	5	5	7	96	3	95	95	95	4	95	95	95	95	95	5	5	95	95	1	3	3	8	3	2	4	2	4	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	97	4	5	10	0	2	10	6	6	4	1	1	1	6	6	96	1	1	2	2	2	2	2	2	2	2	2	2	1	1	96	2	2	1	4	95	95	95	95	95	95	95	95	95	95	95	95	95	3	3	7	2	4	4	4	2	4	4	1	4	2	4	4	3	2	1	1	"Karl"	1942	75	4	5	2	5	7	30	6	6	6	6	1	8	8	2	0	1	1	3	1	1	3	28	10	2017	8
201710292995	"B1"	"ICENES2017"	40	1	6	2	3	2	95	95	2	4	1	3	6	96	5	5	3	1	3	2	95	95	95	1	95	95	95	95	95	5	5	95	95	2	3	2	3	3	4	4	1	5	4	5	9	8	0	5	7	7	4	6	9	9	0	7	8	9	3	6	9	0	2	7	5	5	7	1	3	3	6	6	96	2	2	2	2	2	2	2	2	2	2	2	2	1	3	96	2	1	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	2	5	5	1	5	5	5	5	5	4	4	4	5	3	2	2	3	"Kona"	1983	34	5	1	1	96	1	20	1	1	7	1	2	4	4	5	3	1	1	1	1	1	1	28	10	2017	10
201710292996	"B1"	"ICENES2017"	37	4	8	2	3	4	95	95	2	10	2	96	1	3	5	5	4	2	96	2	95	95	95	3	95	95	95	95	95	5	5	95	95	3	2	1	3	2	2	5	3	4	5	5	6	4	5	0	7	96	5	5	1	5	96	0	8	6	5	6	9	2	5	5	5	4	6	2	0	96	1	1	3	2	2	2	2	2	2	2	2	2	2	2	2	1	3	96	2	1	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	3	3	2	4	4	2	4	4	4	4	2	4	2	4	4	2	2	2	3	"Karl"	1980	37	4	1	1	96	1	70	1	4	6	1	1	5	4	5	3	1	1	1	1	1	3	28	10	2017	10
201710292998	"B1"	"ICENES2017"	67	5	1	3	3	3	95	95	2	3	1	3	6	96	3	5	5	1	3	1	95	95	95	1	95	95	95	95	95	5	5	95	95	3	1	1	4	2	4	5	1	5	2	5	9	3	0	6	0	2	4	7	9	7	0	7	0	3	5	7	10	0	0	6	6	5	8	1	3	3	6	6	96	2	2	2	2	2	2	2	2	2	2	2	2	1	3	96	2	5	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	2	1	2	5	5	2	5	5	2	5	3	4	2	5	5	4	4	4	4	"Kona"	1986	31	5	1	2	4	10	20	6	6	8	6	2	5	5	4	2	1	1	1	1	90	1	28	10	2017	13
201710293000	"B2"	"ICENES2017"	25	6	1	4	1	95	2	5	2	1	5	95	5	95	5	5	95	1	1	7	1	8	1	95	5	8	5	5	3	1	1	2	1	1	5	2	2	95	95	95	95	95	10	3	2	5	7	5	0	0	10	5	5	6	6	6	0	0	1	5	8	4	4	6	10	8	2	1	3	1	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	1	1	96	5	5	1	1	1	1	1	1	98	98	98	98	98	1	1	1	5	1	2	1	5	5	2	5	5	1	8	2	5	2	5	5	4	4	2	3	"Karl"	1942	75	5	1	2	5	7	40	6	6	8	6	1	4	4	2	0	1	1	1	1	1	3	28	10	2017	11
201710293001	"B1"	"ICENES2017"	31	2	5	2	4	3	95	95	2	95	2	96	2	96	5	4	3	1	10	2	95	95	95	3	95	95	95	95	95	5	5	95	95	2	2	2	3	2	3	3	2	2	2	5	4	5	3	3	8	4	3	6	2	6	5	2	7	7	3	5	10	1	3	7	5	5	5	2	0	96	2	0	96	2	2	2	2	2	2	2	2	2	2	2	2	1	10	96	2	2	1	2	95	95	95	95	95	95	95	95	95	95	95	95	95	2	3	2	4	4	2	4	4	2	4	1	4	2	3	4	3	3	1	1	"Kona"	1989	27	4	2	1	96	1	50	3	2	8	1	2	3	3	3	1	1	1	1	1	1	3	28	10	2017	8
201710293002	"B2"	"ICENES2017"	19	4	8	2	3	95	2	2	2	98	5	95	5	95	5	2	95	8	96	4	5	1	2	95	4	1	5	7	5	2	6	5	1	4	5	4	1	95	95	95	95	95	5	2	0	8	5	3	0	3	4	6	0	9	4	0	0	5	97	97	97	97	97	97	97	97	3	2	0	96	1	1	4	5	5	5	5	5	5	5	5	5	5	5	5	1	4	96	5	5	7	97	97	97	97	97	97	97	4	97	97	97	97	5	5	3	3	2	2	1	4	1	5	1	1	1	4	3	2	2	4	3	1	1	"Kona"	1967	50	3	1	1	96	1	20	1	1	8	1	1	4	4	4	1	1	1	1	1	1	3	28	10	2017	10
201710293004	"B2"	"ICENES2017"	19	5	1	3	3	95	2	2	2	95	5	95	5	95	2	2	95	2	96	3	3	1	2	95	4	3	2	5	3	2	6	4	1	2	5	3	2	95	95	95	95	95	5	4	6	6	4	5	5	5	96	5	2	8	96	6	2	4	5	7	8	2	5	4	5	5	5	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	2	0	4	5	5	2	0	3	98	98	4	98	3	4	3	3	4	3	3	3	2	2	2	5	5	5	2	2	2	2	3	4	3	4	3	4	4	2	3	"Karl"	1991	26	4	1	2	2	10	30	6	6	8	6	2	4	4	2	0	1	1	1	1	13	1	28	10	2017	13
201710293007	"B1"	"ICENES2017"	26	5	1	3	2	3	95	95	2	3	2	96	1	3	5	5	5	1	3	2	95	95	95	1	95	95	95	95	95	5	5	95	95	5	1	2	3	3	5	4	2	5	0	7	9	4	0	3	8	7	1	9	9	4	0	4	7	7	0	7	9	0	0	7	6	5	7	2	0	96	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	3	96	2	5	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	2	1	1	4	4	4	4	4	5	5	1	4	5	4	1	3	1	1	1	"Kona"	1969	48	4	1	1	96	1	20	3	2	8	1	2	5	5	6	2	1	1	1	1	1	5	28	10	2017	13
201710293014	"B1"	"ICENES2017"	91	7	1	4	2	3	95	95	2	8	2	96	1	8	5	5	3	1	8	2	95	95	95	1	95	95	95	95	95	5	5	95	95	9	3	2	9	2	5	4	3	5	8	6	6	8	5	9	0	0	8	8	8	10	7	9	0	0	2	5	9	0	0	7	10	0	7	1	2	8	6	6	96	2	2	2	2	2	2	2	2	2	2	2	2	1	8	96	2	3	1	8	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	1	4	4	4	4	5	4	2	2	5	1	5	5	9	9	9	9	"Kona"	1989	27	9	9	9	99	99	99	9	9	99	9	9	9	9	99	99	9	9	9	9	99	9	28	10	2017	11
201710293015	"B1"	"ICENES2017"	39	4	2	2	3	3	95	95	2	3	2	96	1	3	5	5	5	2	96	2	95	95	95	2	95	95	95	95	95	5	5	95	95	2	3	2	2	2	5	2	2	2	96	96	6	96	96	96	96	96	96	5	6	1	96	5	6	96	96	6	6	96	96	96	96	96	5	1	2	3	6	6	96	2	2	2	2	2	2	2	2	2	2	2	2	1	92	96	6	6	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	2	1	5	2	3	2	4	4	2	4	5	2	1	4	2	1	2	"Kona"	1997	20	2	2	2	2	10	90	6	6	4	6	2	8	8	2	0	1	1	1	1	90	1	28	10	2017	10
201710293021	"B2"	"ICENES2017"	10	6	1	4	2	95	2	2	2	98	5	95	5	95	5	4	95	1	4	3	4	1	1	95	5	2	5	5	5	2	6	3	2	2	5	4	2	95	95	95	95	95	7	3	1	8	7	5	0	2	7	4	0	9	8	4	0	4	2	5	9	2	4	6	8	6	3	2	0	96	1	1	4	5	5	5	5	5	5	5	5	5	5	5	5	1	4	96	5	5	1	4	98	1	90	4	98	98	98	98	4	4	98	3	3	2	2	2	4	3	4	8	5	2	2	4	4	1	5	4	3	3	2	2	"Kona"	1990	27	4	2	1	96	2	20	1	1	8	1	1	1	2	3	1	1	1	3	1	90	2	28	10	2017	11
201710293022	"B2"	"ICENES2017"	10	4	8	2	4	95	2	2	2	11	5	95	5	95	5	4	95	1	11	3	4	2	2	95	4	1	5	4	3	2	6	5	1	2	5	3	2	95	95	95	95	95	6	5	0	7	7	5	0	8	6	6	0	7	6	1	0	10	4	5	8	3	4	7	5	4	3	2	0	96	1	2	11	5	5	5	5	5	5	5	5	5	5	5	5	1	11	96	5	5	1	11	11	11	11	11	11	11	11	11	11	6	11	2	1	3	2	2	4	5	4	4	3	3	4	2	4	3	4	4	3	3	2	2	"Kona"	1984	33	4	1	2	8	9	20	6	6	8	6	2	4	4	4	2	1	1	1	1	1	2	28	10	2017	10
201710293023	"B1"	"ICENES2017"	4	2	5	1	3	2	95	95	2	2	1	2	6	96	4	4	1	8	96	2	95	95	95	1	95	95	95	95	95	5	5	95	95	2	2	2	3	3	1	4	2	5	4	8	7	3	3	4	6	6	4	9	8	4	3	4	6	7	5	9	9	3	4	98	6	7	9	2	0	96	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	96	2	5	1	2	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	2	2	2	2	4	8	4	4	2	8	4	4	2	1	1	1	1	"Kona"	1945	72	5	1	2	5	7	60	6	6	3	6	5	8	8	1	0	1	1	1	1	1	6	28	10	2017	8
201710293026	"B1"	"ICENES2017"	49	4	8	2	3	4	95	95	2	4	2	96	2	96	5	4	3	1	4	3	95	95	95	1	95	95	95	95	95	5	5	95	95	3	3	3	2	3	4	4	3	2	1	8	0	8	3	96	5	6	96	5	1	7	96	5	4	96	8	6	10	1	3	96	5	3	4	1	1	6	6	6	96	2	2	2	2	2	2	2	2	2	2	2	2	1	4	96	2	3	1	6	95	95	95	95	95	95	95	95	95	95	95	95	95	3	3	3	4	2	3	2	1	2	3	2	3	4	1	3	2	3	1	2	"Karl"	1992	24	3	2	1	96	1	50	1	2	5	1	3	1	1	2	0	1	1	1	1	90	2	28	10	2017	10
201710293027	"B1"	"ICENES2017"	40	2	5	1	2	3	95	95	2	2	1	2	6	96	5	5	1	1	2	4	95	95	95	4	95	95	95	95	95	5	5	95	95	2	2	2	2	2	2	2	2	1	0	10	5	10	0	0	0	0	0	10	5	8	0	0	0	2	3	5	10	0	2	10	6	7	5	1	2	2	6	6	96	1	2	1	2	2	2	2	2	2	2	2	2	1	2	96	2	5	1	2	95	95	95	95	95	95	95	95	95	95	95	95	95	1	2	1	2	2	2	4	4	4	2	2	4	2	4	2	3	3	3	3	"Karl"	1970	46	4	2	1	96	1	50	1	1	6	1	1	7	7	4	1	1	1	1	1	1	3	28	10	2017	8
201710293028	"B2"	"ICENES2017"	33	4	8	2	2	95	2	3	2	3	5	95	5	95	5	5	95	1	3	2	5	4	2	95	7	2	2	3	4	1	1	4	7	3	5	2	3	95	95	95	95	95	5	8	9	7	4	6	7	7	96	9	9	7	96	5	7	7	4	7	8	5	4	8	7	5	7	1	2	3	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	1	3	96	5	5	1	3	3	98	98	98	2	98	4	2	98	98	3	4	8	1	2	3	4	5	1	5	7	5	5	2	7	3	4	3	1	2	1	7	"Kona"	1958	59	4	1	1	96	2	20	1	1	8	1	1	3	3	2	0	1	1	1	1	1	6	28	10	2017	10
201710293029	"B2"	"ICENES2017"	25	6	1	4	3	95	2	0	2	2	5	95	5	95	4	5	95	2	96	3	5	4	2	95	5	3	4	2	5	1	1	3	3	2	5	3	3	95	95	95	95	95	4	7	7	7	4	3	3	4	5	7	7	7	5	4	3	5	3	7	8	2	4	7	6	4	98	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	2	96	5	5	1	4	3	11	1	98	98	4	4	2	4	98	98	5	1	3	3	1	1	2	4	5	5	1	4	1	1	4	4	5	4	2	1	2	"Karl"	1972	45	3	1	1	96	1	70	1	2	7	1	1	5	4	4	1	1	1	1	1	1	3	28	10	2017	11
201710293030	"B1"	"ICENES2017"	20	5	1	3	3	4	95	95	2	3	1	3	6	96	5	5	5	1	3	2	95	95	95	3	95	95	95	95	95	5	5	95	95	8	1	2	3	2	2	2	2	5	1	5	9	0	0	5	5	0	0	6	9	5	0	7	8	7	1	5	10	1	0	7	6	98	9	1	2	3	6	6	96	1	2	2	1	2	2	2	2	2	2	2	2	1	3	96	2	5	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	2	1	2	8	4	2	7	5	2	2	1	5	2	2	2	4	2	1	2	"Karl"	1973	44	4	1	1	96	1	70	3	2	6	2	1	7	7	4	1	1	1	1	1	1	3	28	10	2017	13
201710293033	"B2"	"ICENES2017"	22	7	1	4	3	95	2	2	2	3	5	95	5	95	5	2	95	7	96	2	4	2	4	95	4	2	4	2	3	2	6	4	2	2	5	2	8	95	95	95	95	95	3	6	8	4	0	8	3	4	4	8	8	7	96	6	3	5	5	7	8	2	98	7	6	6	8	8	8	96	1	2	3	5	5	5	5	5	5	5	5	5	5	5	5	1	3	96	5	5	1	8	3	3	3	90	90	90	98	97	90	90	97	4	7	2	3	3	2	4	3	4	7	4	4	4	4	4	2	8	2	2	2	2	"Kona"	1956	61	3	1	1	96	1	40	1	1	3	1	1	2	8	2	0	1	1	1	1	1	4	28	10	2017	11
201710293036	"B1"	"ICENES2017"	9	2	3	2	3	3	95	95	2	2	2	96	1	2	4	4	5	1	2	2	95	95	95	4	95	95	95	95	95	5	5	95	95	1	1	2	3	2	1	2	1	3	4	7	5	3	0	4	3	5	5	8	4	9	0	4	4	8	2	7	6	2	2	5	5	6	7	1	2	2	6	6	96	2	2	2	2	2	2	2	2	2	2	2	2	1	2	96	2	3	1	2	95	95	95	95	95	95	95	95	95	95	95	95	95	3	1	3	3	3	1	5	1	2	2	3	3	2	5	3	2	4	1	2	"Kona"	1972	45	4	1	1	96	1	90	1	1	3	1	2	3	3	5	1	1	1	1	1	1	3	28	10	2017	8
201710293039	"B1"	"ICENES2017"	51	5	1	3	2	2	95	95	2	10	2	96	1	2	5	4	5	1	2	2	95	95	95	4	95	95	95	95	95	5	5	95	95	2	2	2	3	2	4	2	1	4	2	9	8	6	3	4	9	9	3	8	8	9	4	6	9	10	2	7	9	5	4	10	7	6	6	1	2	2	6	6	96	2	2	2	2	2	2	2	2	2	2	2	2	1	10	96	2	4	1	2	95	95	95	95	95	95	95	95	95	95	95	95	95	1	2	1	4	5	2	5	3	2	4	1	4	2	4	3	3	3	1	2	"Kona"	1957	60	4	1	2	7	8	99	6	6	8	6	1	4	4	3	0	1	1	1	1	1	2	28	10	2017	13
201710293040	"B1"	"ICENES2017"	43	1	7	2	1	2	95	95	2	98	1	2	6	96	5	5	5	1	10	3	95	95	95	3	95	95	95	95	95	5	5	95	95	1	7	3	2	2	5	1	1	1	5	8	0	3	1	2	8	96	96	7	1	7	96	1	7	7	7	7	2	7	0	2	7	2	7	2	0	96	2	0	96	1	2	1	2	2	2	2	2	2	2	2	2	1	2	96	2	1	1	2	95	95	95	95	95	95	95	95	95	95	95	95	95	1	4	1	5	5	1	4	2	1	5	1	5	1	1	1	4	3	1	1	"Kona"	1963	54	4	1	1	96	1	10	1	2	3	1	1	5	5	3	0	1	1	1	1	1	3	28	10	2017	10
201710293041	"B2"	"ICENES2017"	61	7	1	4	4	95	3	2	2	98	5	95	5	95	5	5	95	1	6	2	2	2	2	95	2	2	4	4	1	1	2	1	2	2	5	3	2	95	95	95	95	95	4	4	4	5	6	4	0	2	6	5	1	6	6	0	0	0	5	5	6	0	2	6	10	10	2	1	2	6	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	1	6	96	5	5	1	5	4	6	6	98	3	4	4	3	4	6	3	2	4	2	2	4	4	4	4	3	4	2	4	4	2	2	4	4	3	3	3	3	"Karl"	1978	39	1	1	1	96	1	20	1	2	8	2	1	4	4	4	2	2	2	4	2	90	1	28	10	2017	11
201710293045	"B2"	"ICENES2017"	76	2	3	1	3	95	3	2	2	98	5	95	5	95	5	4	95	2	96	3	5	8	8	95	8	8	8	4	3	2	6	5	1	2	5	2	2	95	95	95	95	95	2	6	6	6	0	0	4	5	3	8	5	8	96	0	4	6	3	6	8	3	4	3	5	5	98	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	2	96	5	5	8	90	98	98	98	98	98	98	98	98	98	97	98	5	8	3	2	3	4	4	4	4	2	2	8	4	4	8	4	2	3	2	4	3	"Kona"	1972	45	4	1	1	96	1	60	3	2	3	2	1	8	8	7	2	1	1	1	1	1	3	28	10	2017	8
201710293047	"B2"	"ICENES2017"	18	6	1	4	3	95	1	2	2	2	5	95	5	95	5	5	95	1	2	2	3	2	3	95	4	2	5	4	2	2	6	3	1	4	5	8	4	95	95	95	95	95	6	8	7	6	3	6	5	2	5	6	7	8	4	8	5	7	5	7	8	3	5	6	6	6	7	2	0	96	1	2	2	5	5	5	5	5	5	5	5	5	5	5	5	1	2	96	5	5	1	8	3	6	1	4	4	4	2	2	4	7	3	8	2	2	2	2	4	5	2	4	2	3	3	2	3	2	4	3	3	3	2	2	"Karl"	1988	29	4	1	1	96	1	20	1	2	8	1	2	4	4	3	1	1	1	1	1	2	3	28	10	2017	11
201710293049	"B1"	"ICENES2017"	12	5	1	3	3	3	95	95	2	98	2	96	1	97	1	1	4	1	97	2	95	95	95	4	95	95	95	95	95	5	5	95	95	1	3	3	8	8	4	2	2	5	2	4	5	5	1	1	5	6	1	5	5	98	1	1	96	5	2	5	8	1	2	5	5	3	6	2	0	96	1	1	3	2	2	2	2	2	2	2	2	2	2	2	2	7	97	96	6	6	7	97	95	95	95	95	95	95	95	95	95	95	95	95	95	1	3	2	4	5	3	5	5	4	4	1	5	1	5	8	4	4	1	1	"Kona"	1935	82	4	1	2	5	7	40	6	6	3	6	1	1	2	2	0	1	1	3	1	1	2	28	10	2017	13
201710293058	"B2"	"ICENES2017"	22	7	1	4	4	95	2	2	2	95	5	95	5	95	2	1	95	2	96	4	3	3	3	95	5	5	5	5	4	2	6	3	1	5	5	4	2	95	95	95	95	95	5	4	1	4	0	96	4	96	3	6	3	5	96	9	3	5	2	5	10	0	6	5	5	96	5	2	0	96	1	2	4	5	5	5	5	5	5	5	5	5	5	5	5	1	10	96	5	5	1	1	2	90	3	4	11	2	3	2	4	11	3	5	1	3	3	5	2	1	5	7	1	1	1	1	5	5	1	1	4	4	1	1	"Karl"	1955	62	1	1	2	8	9	80	6	6	3	6	1	7	7	3	0	1	1	1	1	3	3	28	10	2017	11
