"","X1","nuvirdi","teg_eign","ibm2","fjbilsk","fjherb","fjstof","matssvaedi","nafn_baer"
"11345",11345,27.57,"Íbúðareign",98.3,0,2,1,180,"Grafarholt"
"11346",11346,45.91,"Raðhús",146.4,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"11347",11347,21.4,"Íbúðareign",102.7,0,3,1,150,"Seljahverfi"
"11348",11348,30.86,"Íbúðareign",88.3,0,2,1,80,"Hlíðar"
"11349",11349,51.89,"Raðhús",183.9,0,4,2,210,"Ártúnsholt/Höfðar"
"11350",11350,19.98,"Íbúðareign",80.4,0,2,1,170,"Neðra-Breiðholt"
"11351",11351,14.32,"Parhús",120.4,0,3,1,3000,"Akranes"
"11352",11352,21.99,"Íbúðareign",100.7,0,3,1,3000,"Akranes"
"11353",11353,9.11,"Íbúðareign",92.2,0,3,1,4100,"Ísafjörður: Eldri byggð"
"11354",11354,23.5,"Íbúðareign",71.5,0,2,1,100,"Laugarneshverfi/Vogar"
"11355",11355,11.93,"Einbýlishús",105.6,0,2,2,4210,"Hólmavík"
"11356",11356,23.48,"Íbúðareign",83.3,0,2,1,330,"Kópavogur: Hjallar, Smárar"
"11357",11357,30.6,"Íbúðareign",107.9,0,4,1,340,"Kópavogur: Lindir, Salir"
"11358",11358,91.22,"Íbúðareign",155.1,2,2,2,320,"Kópavogur: Austurbær"
"11359",11359,26.06,"Einbýlishús",112.4,0,3,1,7140,"Eskifjörður"
"11360",11360,15.04,"Íbúðareign",63.2,0,3,1,200,"Árbær"
"11361",11361,39.35,"Íbúðareign",113.4,0,2,1,400,"Seltjarnarnes"
"11362",11362,21.27,"Íbúðareign",67.9,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"11363",11363,18.84,"Íbúðareign",68.3,0,1,1,100,"Laugarneshverfi/Vogar"
"11364",11364,17.91,"Raðhús",106.9,0,2,1,8020,"Hveragerði"
"11365",11365,10.08,"Íbúðareign",108,0,3,1,2040,"Njarðvík"
"11366",11366,18.42,"Einbýlishús",133.7,0,4,1,2030,"Garður"
"11367",11367,41.49,"Raðhús",144,0,4,1,600,"Hafnarfjörður"
"11368",11368,20.98,"Íbúðareign",75.6,0,2,1,630,"Hafnarfjörður - Vellir"
"11369",11369,35.46,"Íbúðareign",140,0,3,2,600,"Hafnarfjörður"
"11370",11370,45.66,"Íbúðareign",157.8,2,2,2,680,"Hafnarfjörður - Börð"
"11371",11371,37.44,"Íbúðareign",128.6,0,4,1,340,"Kópavogur: Lindir, Salir"
"11372",11372,49.88,"Einbýlishús",151.2,0,5,2,300,"Kópavogur: Vesturbær"
"11373",11373,41.86,"Íbúðareign",113.5,1,2,1,320,"Kópavogur: Austurbær"
"11374",11374,63.83,"Einbýlishús",205.3,0,4,2,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"11375",11375,24.19,"Íbúðareign",112.8,0,3,1,120,"Grafarvogur: Hamrar, Foldir, Hús"
"11376",11376,27.09,"Íbúðareign",79.1,0,1,1,80,"Hlíðar"
"11377",11377,41.21,"Einbýlishús",176.3,0,4,3,150,"Seljahverfi"
"11378",11378,27.76,"Íbúðareign",102.3,1,3,1,110,"Bryggjuhverfi"
"11379",11379,39.84,"Íbúðareign",111.4,0,3,1,400,"Seltjarnarnes"
"11380",11380,19.29,"Íbúðareign",100.4,0,3,1,3000,"Akranes"
"11381",11381,44.24,"Einbýlishús",272.5,0,7,2,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"11382",11382,19.22,"Íbúðareign",103.5,0,3,1,620,"Hafarfjörður: Hvaleyrarholt"
"11383",11383,23.19,"Íbúðareign",88,0,2,1,320,"Kópavogur: Austurbær"
"11384",11384,26.41,"Íbúðareign",80,0,3,1,320,"Kópavogur: Austurbær"
"11385",11385,24.16,"Íbúðareign",75.3,0,2,1,320,"Kópavogur: Austurbær"
"11386",11386,19.19,"Íbúðareign",45.5,0,1,1,320,"Kópavogur: Austurbær"
"11387",11387,32.73,"Íbúðareign",121.8,0,3,1,351,"Kópavogur: Kórar"
"11388",11388,27.14,"Íbúðareign",89.2,1,2,1,350,"Kópavogur: Hvörf, Þing"
"11389",11389,28.11,"Einbýlishús",141.1,0,5,1,7210,"Höfn"
"11390",11390,13.5,"Íbúðareign",37.8,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"11391",11391,21.57,"Íbúðareign",94.7,0,3,1,161,"Fell"
"11392",11392,26.82,"Einbýlishús",159,0,4,1,8020,"Hveragerði"
"11393",11393,51.23,"Einbýlishús",138.8,0,5,1,500,"Garðabær"
"11394",11394,50.52,"Íbúðareign",113.7,1,2,1,500,"Garðabær"
"11395",11395,43.5,"Íbúðareign",98.6,1,2,1,500,"Garðabær"
"11396",11396,54.95,"Einbýlishús",169.9,0,4,2,600,"Hafnarfjörður"
"11397",11397,21.33,"Íbúðareign",78.8,0,2,1,630,"Hafnarfjörður - Vellir"
"11398",11398,28.28,"Íbúðareign",103.8,0,2,1,500,"Garðabær"
"11399",11399,27.6,"Einbýlishús",126.1,0,2,2,500,"Garðabær"
"11400",11400,25.02,"Íbúðareign",85.9,0,2,1,500,"Garðabær"
"11401",11401,35.23,"Íbúðareign",88.4,1,1,1,320,"Kópavogur: Austurbær"
"11402",11402,19.96,"Íbúðareign",62.3,0,2,1,90,"Holt/Tún"
"11403",11403,9.2,"Íbúðareign",58.4,0,1,1,3000,"Akranes"
"11404",11404,19.14,"Einbýlishús",126,0,2,1,3000,"Akranes"
"11405",11405,34.92,"Raðhús",164.2,0,4,1,180,"Grafarholt"
"11406",11406,23.64,"Íbúðareign",85.6,0,2,1,220,"Selás"
"11407",11407,22.01,"Íbúðareign",91.3,0,2,1,100,"Laugarneshverfi/Vogar"
"11408",11408,19.96,"Íbúðareign",127.4,1,3,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"11409",11409,7.79,"Íbúðareign",48.4,0,2,1,8200,"Vestmannaeyjar"
"11410",11410,27.7,"Einbýlishús",107.6,0,4,1,8200,"Vestmannaeyjar"
"11411",11411,24.27,"Íbúðareign",137.5,0,4,1,8200,"Vestmannaeyjar"
"11412",11412,24.24,"Parhús",112.4,0,3,1,8010,"Selfoss"
"11413",11413,34.36,"Einbýlishús",161.9,0,3,1,8010,"Selfoss"
"11414",11414,12,"Raðhús",121.5,0,3,1,8030,"Þorlákshöfn"
"11415",11415,11.2,"Íbúðareign",71.8,0,3,1,2050,"Keflavík"
"11416",11416,16.89,"Íbúðareign",87.8,0,2,1,2040,"Njarðvík"
"11417",11417,25.06,"Íbúðareign",104.4,1,3,1,630,"Hafnarfjörður - Vellir"
"11418",11418,25.98,"Íbúðareign",139.2,0,4,2,680,"Hafnarfjörður - Börð"
"11419",11419,40.98,"Parhús",140.5,0,2,2,640,"Hafnarfjörður - Ásland"
"11420",11420,42.96,"Einbýlishús",122,0,4,1,600,"Hafnarfjörður"
"11421",11421,39.84,"Íbúðareign",112.4,0,4,1,100,"Laugarneshverfi/Vogar"
"11422",11422,39.41,"Íbúðareign",87.5,2,2,1,80,"Hlíðar"
"11423",11423,21.18,"Íbúðareign",68.8,0,2,1,100,"Laugarneshverfi/Vogar"
"11424",11424,10,"Einbýlishús",116.8,0,4,1,4030,"Tálknafjörður"
"11425",11425,38.2,"Íbúðareign",119.7,0,3,1,340,"Kópavogur: Lindir, Salir"
"11426",11426,43.45,"Einbýlishús",126.2,0,4,1,320,"Kópavogur: Austurbær"
"11427",11427,25,"Íbúðareign",72.2,1,2,1,270,"Norðlingaholt"
"11428",11428,20.98,"Íbúðareign",70.7,1,1,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"11429",11429,29.52,"Íbúðareign",103.6,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"11430",11430,61.55,"Einbýlishús",113.4,0,4,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"11431",11431,14.57,"Íbúðareign",53.6,0,1,1,220,"Selás"
"11432",11432,16.56,"Íbúðareign",115.8,0,3,1,3020,"Borgarnes"
"11433",11433,25.5,"Íbúðareign",107.7,0,3,1,3120,"Stykkishólmur"
"11434",11434,11.38,"Íbúðareign",99.2,0,4,1,4100,"Ísafjörður: Eldri byggð"
"11435",11435,15.19,"Íbúðareign",80.4,0,3,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"11436",11436,11.39,"Íbúðareign",54.3,0,1,1,6030,"Akureyri: Efri brekka"
"11437",11437,32.76,"Einbýlishús",131.7,0,3,1,8010,"Selfoss"
"11438",11438,21.52,"Raðhús",117,0,3,1,8010,"Selfoss"
"11439",11439,10.49,"Einbýlishús",72,0,2,1,2020,"Sandgerði"
"11440",11440,38.63,"Íbúðareign",101,1,2,1,510,"Garðabær: Sjáland"
"11441",11441,24.19,"Íbúðareign",111.4,0,2,1,600,"Hafnarfjörður"
"11442",11442,8.5,"Raðhús",86.5,0,2,1,7020,"Vopnafjörður"
"11443",11443,9.93,"Einbýlishús",174.4,0,3,3,7160,"Fáskrúðsfjöður"
"11444",11444,16.22,"Íbúðareign",60.4,0,1,1,100,"Laugarneshverfi/Vogar"
"11445",11445,33.73,"Íbúðareign",108.2,0,3,2,100,"Laugarneshverfi/Vogar"
"11446",11446,29.26,"Íbúðareign",65.5,0,1,1,85,"Kringlan"
"11447",11447,40.97,"Einbýlishús",182.9,0,4,2,600,"Hafnarfjörður"
"11448",11448,42.79,"Íbúðareign",117.9,1,2,1,500,"Garðabær"
"11449",11449,41.06,"Íbúðareign",98.6,1,2,1,500,"Garðabær"
"11450",11450,54.37,"Parhús",148.8,0,4,2,500,"Garðabær"
"11451",11451,35.65,"Íbúðareign",108,1,3,1,340,"Kópavogur: Lindir, Salir"
"11452",11452,20.55,"Íbúðareign",69.9,1,1,1,6030,"Akureyri: Efri brekka"
"11453",11453,9.63,"Íbúðareign",60.9,0,1,1,6040,"Akureyri: Glerárhverfi"
"11454",11454,26.73,"Raðhús",106.3,0,3,1,6080,"Akureyri: Giljahverfi"
"11455",11455,40.15,"Íbúðareign",124.2,0,3,1,100,"Laugarneshverfi/Vogar"
"11456",11456,23.16,"Íbúðareign",51.5,0,2,1,100,"Laugarneshverfi/Vogar"
"11457",11457,38.4,"Íbúðareign",132.8,1,3,1,181,"Úlfarsárdalur"
"11458",11458,39.26,"Íbúðareign",116.7,1,3,1,181,"Úlfarsárdalur"
"11459",11459,26.49,"Íbúðareign",82.1,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"11460",11460,12,"Íbúðareign",35,0,0,1,150,"Seljahverfi"
"11461",11461,27.78,"Íbúðareign",87.2,1,2,1,270,"Norðlingaholt"
"11462",11462,22.67,"Íbúðareign",64.4,1,1,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"11463",11463,39.84,"Íbúðareign",131.2,0,3,1,100,"Laugarneshverfi/Vogar"
"11464",11464,14.82,"Íbúðareign",50.9,0,1,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"11465",11465,21.99,"Íbúðareign",78.1,0,4,1,170,"Neðra-Breiðholt"
"11466",11466,60.58,"Íbúðareign",167.9,0,4,2,90,"Holt/Tún"
"11467",11467,41.84,"Parhús",116.3,0,3,1,6010,"Akureyri: Naustahverfi"
"11468",11468,46.25,"Íbúðareign",129.5,1,2,2,511,"Garðabær: Akrahverfi"
"11469",11469,50.85,"Einbýlishús",157,0,3,2,600,"Hafnarfjörður"
"11470",11470,37.95,"Einbýlishús",141,0,4,3,700,"Garðarbær: Álftanes"
"11471",11471,37.49,"Íbúðareign",139.1,0,4,2,600,"Hafnarfjörður"
"11472",11472,52.6,"Einbýlishús",192.4,0,6,2,600,"Hafnarfjörður"
"11473",11473,45.65,"Íbúðareign",157.8,2,3,1,680,"Hafnarfjörður - Börð"
"11474",11474,22.91,"Íbúðareign",118.8,0,0,0,600,"Hafnarfjörður"
"11475",11475,29.88,"Íbúðareign",109.8,1,3,1,340,"Kópavogur: Lindir, Salir"
"11476",11476,43.46,"Íbúðareign",108.3,1,2,1,320,"Kópavogur: Austurbær"
"11477",11477,26.87,"Íbúðareign",113.2,0,4,1,330,"Kópavogur: Hjallar, Smárar"
"11478",11478,28.97,"Íbúðareign",102.2,1,3,1,330,"Kópavogur: Hjallar, Smárar"
"11479",11479,48.87,"Parhús",198.8,0,4,1,650,"Hafnarfjörður - Setberg"
"11480",11480,39.72,"Raðhús",134,0,4,2,600,"Hafnarfjörður"
"11481",11481,58.17,"Einbýlishús",184.4,0,7,2,320,"Kópavogur: Austurbær"
"11482",11482,31.84,"Íbúðareign",104.8,1,3,0,330,"Kópavogur: Hjallar, Smárar"
"11483",11483,19.36,"Íbúðareign",71.4,0,1,1,281,"Réttarholt"
"11484",11484,58.35,"Einbýlishús",182.5,0,8,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"11485",11485,15,"Íbúðareign",41.7,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"11486",11486,24.29,"Íbúðareign",77.3,0,1,2,100,"Laugarneshverfi/Vogar"
"11487",11487,33.35,"Íbúðareign",172.6,0,1,1,810,"Mosfellsbær: Teigar, Krikar"
"11488",11488,25.13,"Íbúðareign",75.3,0,2,1,840,"Mosfellsbær: Höfðar, Hlíðar"
"11489",11489,25.97,"Íbúðareign",86.6,0,3,1,100,"Laugarneshverfi/Vogar"
"11490",11490,26.05,"Íbúðareign",105,1,3,1,180,"Grafarholt"
"11491",11491,19.09,"Íbúðareign",57.7,0,1,1,210,"Ártúnsholt/Höfðar"
"11492",11492,16.29,"Íbúðareign",50.7,0,1,1,281,"Réttarholt"
"11493",11493,30.29,"Íbúðareign",109,0,2,2,281,"Réttarholt"
"11494",11494,27.32,"Íbúðareign",88.8,0,3,1,85,"Kringlan"
"11495",11495,20.16,"Íbúðareign",55.6,0,1,2,20,"Miðbær: Frá Tjörn að Snorrabraut"
"11496",11496,22.86,"Raðhús",116.3,0,2,1,6040,"Akureyri: Glerárhverfi"
"11497",11497,7.28,"Íbúðareign",47.3,0,1,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"11498",11498,31.8,"Íbúðareign",109.9,0,3,1,6010,"Akureyri: Naustahverfi"
"11499",11499,20.5,"Einbýlishús",181.2,0,7,2,8150,"Vík"
"11500",11500,37.96,"Einbýlishús",143.3,0,4,1,8010,"Selfoss"
"11501",11501,23,"Einbýlishús",242.2,0,6,2,2050,"Keflavík"
"11502",11502,11.17,"Íbúðareign",109,0,3,1,2040,"Njarðvík"
"11503",11503,23.07,"Íbúðareign",101.9,0,2,1,600,"Hafnarfjörður"
"11504",11504,22.56,"Íbúðareign",71,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"11505",11505,14,"Einbýlishús",122.7,0,4,1,2040,"Njarðvík"
"11506",11506,11.5,"Íbúðareign",43.4,1,1,1,160,"Hólar, Berg"
"11507",11507,17.27,"Íbúðareign",43.6,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"11508",11508,18.29,"Íbúðareign",50.7,0,1,1,280,"Fossvogur"
"11509",11509,33.59,"Íbúðareign",94.1,0,3,2,100,"Laugarneshverfi/Vogar"
"11510",11510,22.99,"Íbúðareign",83.7,0,2,1,200,"Árbær"
"11511",11511,11.94,"Íbúðareign",41,0,1,1,100,"Laugarneshverfi/Vogar"
"11512",11512,42.32,"Íbúðareign",86.3,1,2,1,400,"Seltjarnarnes"
"11513",11513,14.09,"Íbúðareign",87,0,2,1,6030,"Akureyri: Efri brekka"
"11514",11514,27.16,"Parhús",124.6,0,3,1,8010,"Selfoss"
"11515",11515,14.23,"Íbúðareign",73.1,0,1,1,8010,"Selfoss"
"11516",11516,24.72,"Einbýlishús",174.2,0,4,1,8010,"Selfoss"
"11517",11517,20.4,"Íbúðareign",95,0,2,1,8010,"Selfoss"
"11518",11518,24.77,"Íbúðareign",78.1,0,2,1,351,"Kópavogur: Kórar"
"11519",11519,19.6,"Íbúðareign",60.2,0,1,1,351,"Kópavogur: Kórar"
"11520",11520,50.38,"Einbýlishús",135.5,0,4,2,350,"Kópavogur: Hvörf, Þing"
"11521",11521,27.54,"Íbúðareign",97.9,0,2,1,340,"Kópavogur: Lindir, Salir"
"11522",11522,48.85,"Parhús",195.5,0,10,1,350,"Kópavogur: Hvörf, Þing"
"11523",11523,18.35,"Íbúðareign",51.5,0,1,1,320,"Kópavogur: Austurbær"
"11524",11524,22.99,"Íbúðareign",68.4,1,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"11525",11525,15.73,"Íbúðareign",46.2,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"11526",11526,26.45,"Raðhús",108.6,0,3,1,8010,"Selfoss"
"11527",11527,20.4,"Íbúðarhús",112.7,0,3,1,8010,"Selfoss"
"11528",11528,52.48,"Íbúðareign",129,1,3,1,500,"Garðabær"
"11529",11529,22,"Íbúðareign",96.9,0,2,2,600,"Hafnarfjörður"
"11530",11530,14.95,"Íbúðareign",63.6,0,1,1,160,"Hólar, Berg"
"11531",11531,58.99,"Einbýlishús",245.4,0,7,2,150,"Seljahverfi"
"11532",11532,50.48,"Raðhús",154.7,0,4,1,180,"Grafarholt"
"11533",11533,23.71,"Íbúðareign",72.2,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"11534",11534,6.6,"Einbýlishús",181.6,0,4,2,4030,"Tálknafjörður"
"11535",11535,14.68,"Íbúðareign",82.9,0,3,1,6030,"Akureyri: Efri brekka"
"11536",11536,32.08,"Einbýlishús",125.7,0,4,1,6030,"Akureyri: Efri brekka"
"11537",11537,15.39,"Parhús",71,0,2,2,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"11538",11538,14.29,"Raðhús",112.8,0,3,1,2020,"Sandgerði"
"11539",11539,45.92,"Íbúðareign",113.7,1,2,1,500,"Garðabær"
"11540",11540,24.82,"Íbúðareign",111.7,0,3,1,630,"Hafnarfjörður - Vellir"
"11541",11541,23,"Íbúðareign",87.2,0,2,1,700,"Garðarbær: Álftanes"
"11542",11542,45.38,"Einbýlishús",130.3,0,4,1,650,"Hafnarfjörður - Setberg"
"11543",11543,36.21,"Raðhús",160.1,0,4,1,630,"Hafnarfjörður - Vellir"
"11544",11544,27.27,"Íbúðareign",93,0,3,1,351,"Kópavogur: Kórar"
"11545",11545,31.32,"Íbúðareign",126.3,0,4,1,320,"Kópavogur: Austurbær"
"11546",11546,21.2,"Íbúðareign",75.2,0,2,1,330,"Kópavogur: Hjallar, Smárar"
"11547",11547,24.91,"Einbýlishús",128,0,4,1,7110,"Egilsstaðir"
"11548",11548,9.84,"Íbúðareign",97.3,0,2,1,7140,"Eskifjörður"
"11549",11549,22.3,"Parhús",151.4,0,5,1,7150,"Reyðarfjörður"
"11550",11550,32.07,"Parhús",111.9,0,3,1,6080,"Akureyri: Giljahverfi"
"11551",11551,14.9,"Íbúðareign",107.3,0,3,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"11552",11552,28.4,"Einbýlishús",144.5,0,5,1,2060,"Grindavík"
"11553",11553,18.81,"Raðhús",90.1,0,2,1,2060,"Grindavík"
"11554",11554,43.34,"Íbúðareign",154.8,1,4,1,400,"Seltjarnarnes"
"11555",11555,51.01,"Raðhús",209.6,0,4,2,220,"Selás"
"11556",11556,24.5,"Íbúðareign",68.9,0,1,1,200,"Árbær"
"11557",11557,14.11,"Íbúðareign",45,0,1,1,90,"Holt/Tún"
"11558",11558,42.66,"Raðhús",168.9,1,4,2,200,"Árbær"
"11559",11559,13.5,"Íbúðareign",43.2,0,1,1,280,"Fossvogur"
"11560",11560,43.51,"Íbúðareign",203.5,0,3,2,90,"Holt/Tún"
"11561",11561,34.13,"Íbúðareign",123.1,0,4,1,100,"Laugarneshverfi/Vogar"
"11562",11562,23.75,"Íbúðareign",86.5,1,2,1,180,"Grafarholt"
"11563",11563,15.5,"Íbúðareign",83.7,0,3,2,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"11564",11564,24.63,"Íbúðareign",82.9,0,3,1,100,"Laugarneshverfi/Vogar"
"11565",11565,40.23,"Íbúðareign",141.8,0,3,1,810,"Mosfellsbær: Teigar, Krikar"
"11566",11566,20.67,"Íbúðareign",50.3,0,1,1,400,"Seltjarnarnes"
"11567",11567,23.41,"Raðhús",99.4,0,2,1,8020,"Hveragerði"
"11568",11568,37,"Íbúðareign",90.3,0,3,2,70,"Melar: Að sjó"
"11569",11569,27.78,"Íbúðareign",87.3,0,3,1,70,"Melar: Að sjó"
"11570",11570,41.46,"Íbúðareign",101.9,2,2,1,150,"Seljahverfi"
"11571",11571,23.19,"Íbúðareign",108.9,0,3,1,200,"Árbær"
"11572",11572,17.79,"Íbúðareign",50.7,0,1,1,280,"Fossvogur"
"11573",11573,45.96,"Raðhús",165.8,0,3,1,181,"Úlfarsárdalur"
"11574",11574,28.98,"Íbúðareign",105.9,0,3,1,400,"Seltjarnarnes"
"11575",11575,35.11,"Íbúðareign",127.5,0,3,1,270,"Norðlingaholt"
"11576",11576,18.27,"Íbúðareign",73.4,0,1,1,281,"Réttarholt"
"11577",11577,39.2,"Einbýlishús",174,0,5,2,5110,"Sauðárkrókur"
"11578",11578,4.8,"Einbýlishús",106.3,0,5,2,6110,"Siglufjörður"
"11579",11579,18.88,"Íbúðareign",72,0,1,1,6010,"Akureyri: Naustahverfi"
"11580",11580,26.34,"Íbúðareign",96.9,0,3,1,6010,"Akureyri: Naustahverfi"
"11581",11581,12.63,"Íbúðareign",62.1,0,1,1,2050,"Keflavík"
"11582",11582,48.97,"Parhús",155,0,3,2,640,"Hafnarfjörður - Ásland"
"11583",11583,25.97,"Íbúðareign",64.1,0,1,1,511,"Garðabær: Akrahverfi"
"11584",11584,16.8,"Parhús",118.5,0,3,1,7140,"Eskifjörður"
"11585",11585,29.42,"Íbúðareign",91.8,1,2,1,181,"Úlfarsárdalur"
"11586",11586,23.53,"Íbúðareign",46.1,0,3,1,80,"Hlíðar"
"11587",11587,28.47,"Íbúðareign",88.8,0,3,1,840,"Mosfellsbær: Höfðar, Hlíðar"
"11588",11588,27.4,"Íbúðareign",106.4,0,3,2,91,"Háaleiti/Skeifa"
"11589",11589,20.02,"Íbúðareign",59.4,0,1,1,840,"Mosfellsbær: Höfðar, Hlíðar"
"11590",11590,26.82,"Íbúðareign",59.9,0,2,1,90,"Holt/Tún"
"11591",11591,23.98,"Íbúðareign",98.4,0,4,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"11592",11592,36.51,"Íbúðareign",108.2,0,2,2,100,"Laugarneshverfi/Vogar"
"11593",11593,31.29,"Íbúðareign",90.4,0,3,1,500,"Garðabær"
"11594",11594,37.69,"Íbúðareign",131.1,0,3,1,270,"Norðlingaholt"
"11595",11595,35.26,"Íbúðareign",81.7,1,1,1,400,"Seltjarnarnes"
"11596",11596,8.35,"Íbúðareign",59.3,0,1,1,3000,"Akranes"
"11597",11597,26.99,"Íbúðareign",105,1,3,1,180,"Grafarholt"
"11598",11598,18.46,"Íbúðareign",73.9,1,2,1,160,"Hólar, Berg"
"11599",11599,21.49,"Íbúðareign",79.4,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"11600",11600,29.99,"Íbúðareign",106.4,0,2,1,270,"Norðlingaholt"
"11601",11601,26.49,"Íbúðareign",77.4,0,1,2,70,"Melar: Að sjó"
"11602",11602,43.36,"Íbúðareign",147.2,0,3,1,100,"Laugarneshverfi/Vogar"
"11603",11603,41.82,"Íbúðareign",116.3,0,2,1,100,"Laugarneshverfi/Vogar"
"11604",11604,22.4,"Íbúðareign",72.2,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"11605",11605,18.48,"Íbúðareign",72.8,0,2,1,170,"Neðra-Breiðholt"
"11606",11606,21.2,"Íbúðareign",74.5,0,2,1,90,"Holt/Tún"
"11607",11607,49.91,"Íbúðareign",155.3,0,4,2,70,"Melar: Að sjó"
"11608",11608,23.31,"Einbýlishús",106.3,0,3,1,5135,"Skagafjörður"
"11609",11609,23.19,"Íbúðareign",144.7,0,3,1,6030,"Akureyri: Efri brekka"
"11610",11610,17.25,"Parhús",104.5,0,3,1,6120,"Grenivík"
"11611",11611,20,"Íbúðareign",87.8,0,2,1,6080,"Akureyri: Giljahverfi"
"11612",11612,16.43,"Íbúðareign",70.8,0,2,1,6040,"Akureyri: Glerárhverfi"
"11613",11613,24.35,"Raðhús",126.4,0,4,1,6030,"Akureyri: Efri brekka"
"11614",11614,16.18,"Raðhús",103.8,0,3,1,6170,"Svalbarðseyri"
"11615",11615,22.63,"Einbýlishús",79.7,0,3,1,6030,"Akureyri: Efri brekka"
"11616",11616,28.53,"Raðhús",120.6,0,3,1,2040,"Njarðvík"
"11617",11617,24.3,"Einbýlishús",143.3,0,4,1,2060,"Grindavík"
"11618",11618,36.28,"Einbýlishús",297.7,0,8,2,2060,"Grindavík"
"11619",11619,15.43,"Íbúðareign",87,0,2,1,2040,"Njarðvík"
"11620",11620,15.95,"Íbúðareign",114.9,0,3,1,2050,"Keflavík"
"11621",11621,19.2,"Íbúðareign",57.3,0,1,1,600,"Hafnarfjörður"
"11622",11622,17.02,"Íbúðareign",68.1,0,0,1,650,"Hafnarfjörður - Setberg"
"11623",11623,21.3,"Íbúðareign",83.6,1,2,1,630,"Hafnarfjörður - Vellir"
"11624",11624,24.1,"Íbúðareign",85,0,2,1,320,"Kópavogur: Austurbær"
"11625",11625,29.03,"Íbúðareign",88.2,1,2,1,350,"Kópavogur: Hvörf, Þing"
"11626",11626,31,"Íbúðareign",77.8,2,2,1,320,"Kópavogur: Austurbær"
"11627",11627,19.28,"Íbúðareign",78.1,0,2,1,320,"Kópavogur: Austurbær"
"11628",11628,28.59,"Íbúðareign",94.8,0,2,1,351,"Kópavogur: Kórar"
"11629",11629,13.99,"Íbúðareign",36.9,0,0,1,320,"Kópavogur: Austurbær"
"11630",11630,25,"Íbúðareign",85,0,2,1,300,"Kópavogur: Vesturbær"
"11631",11631,51.38,"Parhús",142.1,0,4,2,340,"Kópavogur: Lindir, Salir"
"11632",11632,11.2,"Íbúðareign",89.3,0,2,1,6210,"Húsavík"
"11633",11633,19.86,"Einbýlishús",107.7,0,3,1,6210,"Húsavík"
"11634",11634,56.5,"Raðhús",182,0,4,3,140,"Grafarvogur: Staðir"
"11635",11635,5.93,"Einbýlishús",130,0,5,1,4170,"Þingeyri"
"11636",11636,15.37,"Íbúðareign",52.6,0,1,1,220,"Selás"
"11637",11637,14.27,"Íbúðareign",53.6,1,1,1,160,"Hólar, Berg"
"11638",11638,26.32,"Íbúðareign",80,2,2,1,270,"Norðlingaholt"
"11639",11639,23.46,"Íbúðareign",71.9,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"11640",11640,12.88,"Íbúðareign",77,0,2,1,6040,"Akureyri: Glerárhverfi"
"11641",11641,10.57,"Íbúðareign",61.5,0,1,1,6040,"Akureyri: Glerárhverfi"
"11642",11642,24.68,"Íbúðareign",99.4,0,2,1,6010,"Akureyri: Naustahverfi"
"11643",11643,11.76,"Íbúðareign",84.2,0,2,1,8200,"Vestmannaeyjar"
"11644",11644,21.83,"Einbýlishús",135,0,4,1,8110,"Eyrarbakki"
"11645",11645,6,"Íbúðareign",92.8,0,2,1,2060,"Grindavík"
"11646",11646,43.39,"Einbýlishús",154.6,0,4,2,500,"Garðabær"
"11647",11647,36,"Íbúðareign",102.4,0,2,1,500,"Garðabær"
"11648",11648,98.43,"Íbúðareign",273.8,2,4,4,620,"Hafarfjörður: Hvaleyrarholt"
"11649",11649,19.83,"Íbúðareign",97.4,0,3,1,320,"Kópavogur: Austurbær"
"11650",11650,26.01,"Íbúðareign",95.2,0,2,1,351,"Kópavogur: Kórar"
