"";"User_Id";"dataset";"intervnrday";"mode";"elecdist";"geoarea";"urban";"polintr";"pltrust";"mipmtaskprt";"medtime";"medium";"pidsupport1";"prtcls";"pidsupport3";"voteimp";"civicvote";"pltscrp";"govprfm";"govprfmCov";"ecobettwors_1";"Eumship";"envirimp";"gincdif";"taxreduc";"capicntry";"ceqvote";"privhealth";"imueclt";"essfull";"prnsoci";"sevpun";"femfight";"genconsind";"acrproimp";"drugpol";"femequal";"referendcha";"prtfeel_FF";"prtfeel_B";"prtfeel_M";"prtfeel_P";"prtfeel_S";"prtfeel_D";"prtfeel_C";"prtfeel_V";"prtfeel_J";"ldrfeel_IS";"ldrfeel_SIJ";"ldrfeel_SDG";"ldrfeel_HM";"ldrfeel_LE";"ldrfeel_BB";"ldrfeel_TKG";"ldrfeel_KJ";"ldrfeel_GSE";"lrscale_FF";"lrscale_B";"lrscale_M";"lrscale_P";"lrscale_S";"lrscale_D";"lrscale_C";"lrscale_V";"lrscale_J";"lrscale";"democr";"pidclose1";"pidsymp1";"pidsymp3";"prthwcls";"mmbprt_0";"mmbprt_O";"mmbprt_Y";"mmbprt_F";"mmbprt_B";"mmbprt_J";"mmbprt_M";"mmbprt_P";"mmbprt_S";"mmbprt_D";"mmbprt_C";"mmbprt_V";"vote21";"votesat";"nvotesat";"votevar";"votefair";"hldecvote";"fvote17";"bprteco";"bprtimm";"bprteurope";"bprtfamily";"bprtisencit";"bprthealth";"bprtenvir";"bprtregpol";"bprtedu";"bprtequal";"bprthouse";"medruv";"medchtwo";"medradio";"medpaper";"medweb";"podcast";"medsoc";"medsocfre";"inteff";"dembest";"courts";"leadrul";"femrep";"leadbus";"leadexp";"leadciti";"demqual";"trustparl";"trustgov";"trustjud";"trustexp";"trustprt";"trustmed";"trustsocmed";"femrep.0";"covgen";"ecogen";"healthc";"covsoc";"covdem";"covfin";"covsick";"finworry";"rentown";"pjob";"uniwindw";"govpriv";"unmmb";"maritals";"hhmmb";"childs";"race";"gender";"yob";"mainjobflo";"educationflo";"incomecate";"church";"prtclsorig";"cntrybrncat";"languagecat";"hinctntyearcate";"rlgatnd";"elecday";"elecmonth";"elecyear";"distseat"
"1321";202109251321;"ICENES2021";40;1;7;1;4;4;995;995;2;2;995;995;996;4;995;995;2;3;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;8;998;4;998;998;3;3;0;991;998;4;991;991;6;5;8;998;998;998;998;998;998;998;998;998;998;998;2;2;1;3;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;4;2;995;0;995;995;995;995;995;995;995;995;995;995;995;1;4;0;2;7;0;4;997;4;1;1;2;3;3;2;2;8;2;2;2;2;3;2;4;3;3;3;2;4;3;4;2;995;995;0;1;2;1;3;2;0;1;"Karl";1996;70;40;2;90;996;1;1;2;1;25;9;2021;11
"1322";202109251322;"ICENES2021";40;1;5;1;3;3;995;995;2;1;995;995;996;4;995;995;2;2;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;5;1;4;5;7;6;9;2;2;6;1;5;5;8;6;9;4;2;5;5;4;3;8;7;4;0;7;2;2;1;3;3;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;3;1;995;4;995;995;995;995;995;995;995;995;995;995;995;7;0;0;7;7;1;0;997;2;1;1;4;4;5;1;4;9;2;2;1;1;2;2;3;3;3;3;2;1;3;3;2;995;995;0;1;3;1;1;4;1;1;"Karl";1962;20;80;996;1;996;1;1;996;2;25;9;2021;13
"1323";202109251323;"ICENES2021";41;1;4;8;2;1;995;995;3;4;995;995;996;5;995;995;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;5;0;0;2;10;3;0;0;4;7;0;0;2;10;2;5;0;5;5;0;0;0;10;0;0;0;10;2;1;995;3;1;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;4;1;995;3;995;995;995;995;995;995;995;995;995;995;995;7;0;7;2;3;0;4;997;2;2;2;4;4;5;5;5;8;2;1;2;3;2;2;3;3;3;3;3;4;4;3;2;995;995;5;1;1;2;1;2;0;1;"Kona";1946;20;50;998;4;996;1;1;998;6;25;9;2021;10
"1324";202109251324;"ICENES2021";41;1;5;1;3;3;995;995;3;2;995;995;996;5;995;995;1;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;991;6;0;8;5;7;5;7;991;5;7;2;8;6;6;7;8;5;3;7;6;5;6;9;7;3;2;5;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;1;1;995;6;995;995;995;995;995;995;995;995;995;995;995;2;0;3;0;7;0;5;997;2;1;1;5;5;5;4;4;9;2;2;2;2;2;2;3;3;3;3;2;2;3;3;2;995;995;0;1;2;1;1;5;3;1;"Karl";1979;20;70;996;90;996;1;1;996;2;25;9;2021;13
"1325";202109251325;"ICENES2021";41;1;1;6;2;2;995;995;3;1;995;995;996;1;995;995;2;2;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;7;7;0;5;5;5;8;5;0;4;7;2;6;5;5;6;7;2;4;6;6;5;6;8;7;3;1;5;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;3;1;995;989;995;995;995;995;995;995;995;995;995;995;995;7;6;7;5;1;0;7;1;2;1;2;3;4;5;4;4;8;1;1;1;1;2;2;4;3;3;3;2;2;3;3;2;995;995;0;1;1;1;4;1;996;1;"Karl";1952;20;80;997;1;996;1;1;997;2;25;9;2021;10
"1326";202109251326;"ICENES2021";41;1;1;6;2;3;995;995;3;1;995;995;996;1;995;995;2;2;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;7;0;1;0;4;2;5;0;5;10;0;2;0;5;0;7;0;7;6;7;4;1;9;6;2;0;5;3;2;1;998;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;3;2;995;4;995;995;995;995;995;995;995;995;995;995;995;5;2;0;0;7;0;0;997;2;1;2;3;3;5;1;4;7;3;2;3;1;3;3;4;3;3;3;3;2;2;4;2;995;995;1;1;2;1;1;4;2;1;"Karl";1988;70;40;2;1;996;1;1;2;2;25;9;2021;10
"1327";202109251327;"ICENES2021";41;1;5;1;3;3;995;995;3;2;995;995;996;5;995;995;2;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;9;4;4;5;9;5;5;0;5;8;5;5;4;7;3;5;0;4;6;5;998;4;8;5;4;3;7;2;2;1;3;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;2;1;995;3;995;995;995;995;995;995;995;995;995;995;995;7;0;5;7;7;0;2;997;2;1;3;4;3;2;2;2;8;2;1;1;1;2;2;2;3;3;3;2;2;2;3;2;995;995;0;1;1;1;1;4;0;1;"Kona";1970;20;80;996;1;996;1;1;996;2;25;9;2021;13
"1328";202109251328;"ICENES2021";41;1;6;1;4;2;995;995;3;2;995;995;996;5;995;995;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;2;1;8;6;3;9;7;3;4;3;0;7;991;5;8;10;991;8;9;9;5;7;10;7;3;2;6;2;1;995;8;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;2;2;995;987;995;995;995;995;995;995;995;995;995;995;995;5;0;0;0;7;0;2;997;2;1;998;3;2;4;2;4;7;2;2;2;1;2;1;4;3;3;3;2;2;998;3;2;995;995;6;996;996;996;3;5;1;1;"Kona";2002;996;30;998;90;996;1;1;998;9;25;9;2021;11
"1329";202109251329;"ICENES2021";42;1;4;8;2;3;995;995;3;4;995;995;996;5;995;995;1;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;8;0;2;5;7;2;7;997;2;8;0;2;2;7;2;7;0;3;5;0;3;2;8;4;4;997;5;1;1;995;2;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;2;1;995;2;995;995;995;995;995;995;995;995;995;995;995;7;0;7;0;7;0;7;1;2;1;3;1;4;4;4;4;10;1;1;1;1;2;2;3;3;3;3;2;1;2;3;2;995;995;5;1;2;1;1;3;1;1;"Karl";1949;60;40;2;1;996;1;1;2;3;25;9;2021;10
"1330";202109251330;"ICENES2021";42;1;1;6;1;1;995;995;3;2;995;995;996;4;995;995;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;5;0;6;7;5;10;4;1;2;5;0;7;5;6;10;8;4;4;5;7;4;3;8;9;1;0;8;1;1;995;8;1;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;2;1;995;8;995;995;995;995;995;995;995;995;995;995;995;4;0;0;1;7;0;7;2;1;1;2;5;5;4;2;2;8;2;2;2;1;2;2;3;3;3;3;3;2;3;2;2;995;995;0;1;2;1;2;2;0;1;"Karl";1996;50;30;3;90;996;1;1;3;1;25;9;2021;10
"1331";202109251331;"ICENES2021";42;1;6;1;4;4;995;995;2;3;995;995;996;5;995;995;3;3;5;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;0;0;0;0;0;0;0;0;0;991;991;998;997;991;997;997;997;997;5;5;5;5;5;5;0;5;5;997;3;2;1;10;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;3;5;995;13;995;995;995;995;995;995;995;995;995;995;995;7;7;0;7;0;0;0;997;4;1;1;998;1;4;5;998;10;3;3;3;2;3;3;4;3;3;1;2;2;2;3;2;995;995;5;1;1;1;3;2;996;1;"Kona";1948;20;20;998;0;996;1;1;998;1;25;9;2021;11
"1332";202109251332;"ICENES2021";42;1;4;2;2;5;995;995;1;996;995;995;996;2;995;995;998;2;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;991;0;0;6;6;0;0;998;991;4;4;1;6;6;4;991;6;991;998;7;6;4;3;10;998;5;998;4;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;995;3;3;1;995;6;995;995;995;995;995;995;995;995;995;995;995;2;0;0;4;4;0;2;997;2;4;1;3;5;5;2;5;7;2;2;2;1;2;2;3;3;2;3;3;3;3;4;2;995;995;0;1;2;1;3;1;996;1;"Karl";1988;50;10;3;90;996;1;1;3;2;25;9;2021;10
"1333";202109251333;"ICENES2021";42;1;7;1;4;3;995;995;3;1;995;995;996;4;995;995;1;1;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;991;4;1;8;6;3;2;8;991;991;6;1;6;5;7;5;9;5;3;6;7;4;5;10;4;2;2;2;2;1;995;4;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;3;1;995;4;995;995;995;995;995;995;995;995;995;995;995;4;0;5;0;2;0;0;997;2;1;2;4;4;4;3;2;8;2;2;2;1;2;2;3;3;3;3;2;3;3;3;2;995;995;0;1;2;1;2;2;0;1;"Karl";1981;20;10;3;11;996;1;1;3;2;25;9;2021;11
"1334";202109251334;"ICENES2021";42;1;6;1;4;1;995;995;3;2;995;995;996;5;995;995;2;2;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;7;1;1;1;8;3;3;0;5;6;3;1;1;6;1;3;0;5;6;7;1;1;7;5;2;1;7;2;1;995;3;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;3;2;995;3;995;995;995;995;995;995;995;995;995;995;995;7;0;2;2;7;1;0;997;2;5;1;5;1;5;5;5;5;2;2;2;1;2;3;2;3;3;3;3;4;4;3;2;995;995;0;1;1;1;3;1;996;1;"Karl";1994;50;30;3;90;996;1;1;3;1;25;9;2021;11
"1335";202109251335;"ICENES2021";42;1;4;8;2;3;995;995;2;2;995;995;996;4;995;995;2;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;5;1;1;2;7;2;4;0;5;6;2;1;3;8;1;8;0;4;5;5;3;6;8;8;4;0;7;2;1;995;3;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;3;4;995;3;995;995;995;995;995;995;995;995;995;995;995;6;0;7;4;7;0;7;1;1;1;2;4;2;4;997;4;7;2;2;2;2;2;2;3;3;3;3;3;2;2;4;2;995;995;0;3;2;1;1;2;0;1;"Karl";1961;60;30;2;1;996;1;1;2;3;25;9;2021;10
"1336";202109251336;"ICENES2021";42;1;5;1;3;3;995;995;2;2;995;995;996;3;995;995;2;1;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;7;3;2;4;7;3;7;3;5;7;5;3;4;5;5;8;3;998;6;998;998;5;7;998;8;998;6;2;1;995;3;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;2;4;995;989;995;995;995;995;995;995;995;995;995;995;995;4;0;3;3;7;0;0;997;2;1;3;5;4;4;2;5;7;1;2;1;1;2;2;3;3;3;3;2;2;2;2;2;995;995;0;1;4;1;1;5;3;1;"Kona";1983;20;70;3;3;996;1;1;3;5;25;9;2021;13
"1337";202109251337;"ICENES2021";42;1;7;1;4;3;995;995;3;2;995;995;996;3;995;995;997;2;997;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;2;5;10;3;4;9;7;2;0;4;2;1;995;1;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;3;3;995;1;995;995;995;995;995;995;995;995;995;995;995;7;0;4;0;7;0;0;997;2;1;3;5;5;5;2;2;7;2;2;2;2;2;2;3;3;3;3;2;2;3;3;2;995;995;0;3;2;1;1;3;1;1;"Kona";1970;20;70;997;1;996;1;1;997;2;25;9;2021;11
"1338";202109251338;"ICENES2021";43;1;5;1;3;4;995;995;2;6;995;995;996;2;995;995;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;6;7;1;0;2;7;6;5;0;5;8;4;4;0;7;6;7;0;4;7;5;2;6;7;6;5;0;6;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;2;1;995;3;995;995;995;995;995;995;995;995;995;995;995;4;5;1;0;6;0;7;2;2;3;1;5;5;5;4;5;8;2;2;1;2;2;4;4;3;3;3;1;2;1;3;2;995;995;0;1;1;2;4;2;0;1;"Karl";1962;20;80;5;3;996;1;1;5;1;25;9;2021;13
"1339";202109251339;"ICENES2021";43;1;5;1;3;3;995;995;2;2;995;995;996;5;995;995;2;2;997;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;8;7;0;0;9;5;7;991;3;8;4;991;2;9;6;9;0;4;7;7;2;2;9;8;5;991;8;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;3;1;995;3;995;995;995;995;995;995;995;995;995;995;995;5;5;3;2;7;2;0;997;2;2;997;997;1;5;4;4;9;1;2;2;2;2;2;3;3;3;3;2;2;997;4;2;995;995;0;1;2;1;1;6;0;1;"Kona";1964;70;70;996;1;996;1;1;996;3;25;9;2021;13
"1340";202109251340;"ICENES2021";43;1;6;1;4;4;995;995;5;1;995;995;996;5;995;995;1;1;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;8;3;0;0;8;3;7;5;5;10;5;0;5;10;3;10;7;4;8;8;0;5;10;10;6;0;7;2;1;995;3;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;2;1;995;3;995;995;995;995;995;995;995;995;995;995;995;7;0;5;7;7;3;5;997;4;1;3;998;3;4;5;2;9;2;2;2;2;3;2;2;3;3;3;2;2;3;3;2;995;995;5;1;2;1;1;2;0;1;"Karl";1944;50;30;2;1;996;1;1;2;1;25;9;2021;11
"1341";202109251341;"ICENES2021";43;1;4;8;2;3;995;995;2;1;995;995;996;4;995;995;2;2;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;8;8;2;0;2;0;0;0;991;6;7;2;991;4;0;0;5;2;0;5;4;0;2;10;5;0;0;5;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;3;4;995;13;995;995;995;995;995;995;995;995;995;995;995;6;0;7;0;3;0;0;997;3;1;1;5;2;4;1;2;9;3;3;3;1;3;3;4;3;3;3;4;2;2;3;2;995;995;0;1;1;1;2;2;0;1;"Kona";1964;20;70;998;1;996;1;1;998;3;25;9;2021;10
"1342";202109251342;"ICENES2021";43;1;4;2;2;3;995;995;3;4;995;995;996;3;995;995;2;1;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;8;0;0;0;8;3;7;0;2;8;5;0;5;8;0;8;0;5;7;5;998;7;8;998;4;2;7;2;1;995;3;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;3;2;995;3;995;995;995;995;995;995;995;995;995;995;995;7;0;7;4;0;0;0;997;2;2;1;2;1;998;998;998;7;2;2;2;2;998;2;4;3;3;3;3;2;998;3;2;995;995;5;1;2;1;1;2;0;1;"Kona";1952;40;30;3;7;996;1;1;3;3;25;9;2021;10
"1343";202109251343;"ICENES2021";44;1;1;6;2;3;995;995;3;2;995;995;996;4;995;995;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;7;9;2;5;7;8;4;7;0;7;9;2;3;8;8;7;9;3;5;6;5;4;6;9;5;7;3;6;4;1;995;2;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;998;3;995;2;995;995;995;995;995;995;995;995;995;995;995;5;5;4;0;7;0;7;1;2;1;5;5;5;5;5;5;8;2;2;2;2;2;2;3;3;3;3;2;1;2;1;2;995;995;0;1;998;2;3;1;996;1;"Kona";1959;50;60;998;1;996;1;1;998;4;25;9;2021;10
"1344";202109251344;"ICENES2021";44;1;2;5;2;4;995;995;2;2;995;995;996;5;995;995;4;3;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;7;0;0;5;991;0;5;3;7;7;0;0;5;0;0;6;5;7;3;7;7;2;6;10;5;4;1;0;4;2;1;12;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;2;2;995;2;995;995;995;995;995;995;995;995;995;995;995;0;0;0;2;7;1;7;2;1;1;1;5;5;2;2;4;8;2;3;2;1;3;2;4;2;3;3;2;4;3;3;2;995;995;0;1;1;1;3;3;1;1;"Kona";1999;50;10;3;90;996;1;1;3;3;25;9;2021;8
"1345";202109251345;"ICENES2021";44;1;5;1;3;2;995;995;3;2;995;995;996;5;995;995;1;1;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;6;8;0;5;5;9;8;9;0;6;6;0;6;4;9;8;9;2;1;5;998;3;4;9;6;0;991;7;1;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;3;1;995;4;995;995;995;995;995;995;995;995;995;995;995;7;0;7;0;7;0;0;997;2;2;4;3;5;3;2;4;7;2;2;2;2;2;2;2;3;3;3;2;2;4;3;2;995;995;0;1;2;1;1;5;3;1;"Kona";1980;40;70;996;3;996;1;1;996;4;25;9;2021;13
"1346";202109251346;"ICENES2021";44;1;1;7;2;4;995;995;1;996;995;995;996;1;995;995;3;2;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;2;2;5;1;1;3;1;5;4;1;1;3;1;1;5;1;2;5;6;5;5;0;10;5;6;5;998;3;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;2;5;995;0;995;995;995;995;995;995;995;995;995;995;995;1;0;2;0;7;7;7;3;2;2;2;2;5;4;2;1;5;4;4;4;4;4;4;4;2;2;3;4;4;2;2;2;995;995;0;1;1;1;1;6;4;1;"Kona";1984;90;10;998;1;996;1;1;998;5;25;9;2021;10
"1347";202109251347;"ICENES2021";44;1;1;6;2;3;995;995;3;2;995;995;996;4;995;995;2;1;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;6;5;4;6;5;4;5;2;6;7;4;5;7;4;4;7;3;3;5;5;4;4;8;6;3;1;5;2;2;1;2;3;995;995;995;995;995;995;995;995;995;995;995;995;1;998;995;2;1;995;989;995;995;995;995;995;995;995;995;995;995;995;4;0;3;0;7;0;0;997;2;2;2;5;5;2;1;2;6;2;2;2;1;2;2;3;3;3;3;1;2;2;5;1;995;995;0;3;2;1;4;3;2;1;"Karl";1975;50;70;1;11;996;1;1;1;1;25;9;2021;10
"1348";202109251348;"ICENES2021";44;1;5;1;3;4;995;995;2;2;995;995;996;5;995;995;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;991;991;0;991;5;991;7;6;997;2;4;0;7;3;5;6;8;991;3;7;991;2;4;8;6;5;997;5;3;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;2;2;995;4;995;995;995;995;995;995;995;995;995;995;995;5;0;3;0;7;0;4;997;1;1;1;1;3;2;2;2;7;3;2;2;1;2;3;4;3;3;3;3;2;998;3;1;995;995;0;1;1;1;1;4;0;1;"Kona";1959;20;70;998;1;996;1;1;998;3;25;9;2021;13
"1349";202109251349;"ICENES2021";44;1;6;1;4;3;995;995;2;3;995;995;996;5;995;995;2;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;7;4;0;2;7;0;0;0;0;7;2;0;2;5;2;4;0;2;8;6;0;1;10;6;0;2;8;3;1;995;2;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;4;1;995;993;995;995;995;995;995;995;995;995;995;995;995;7;7;7;7;7;0;7;2;1;1;1;2;5;5;2;5;7;2;2;1;1;2;2;3;3;3;3;3;2;2;1;1;995;995;0;3;2;1;4;1;996;1;"Karl";1961;90;10;2;1;996;1;1;2;2;25;9;2021;11
"1350";202109251350;"ICENES2021";44;1;2;4;2;5;995;995;4;1;995;995;996;4;995;995;998;2;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;991;6;1;6;4;4;6;6;1;1;4;1;991;991;1;6;8;5;998;5;9;1;998;8;4;0;998;2;3;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;2;4;995;993;995;995;995;995;995;995;995;995;995;995;995;3;0;4;0;7;0;1;997;5;1;2;4;4;5;2;1;6;2;3;3;1;3;3;2;2;3;3;3;2;2;3;2;995;995;0;1;1;1;3;1;996;2;"Kona";1985;50;70;998;1;996;2;1;998;1;25;9;2021;8
"1351";202109251351;"ICENES2021";44;1;1;6;2;4;995;995;2;2;995;995;996;4;995;995;3;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;7;5;3;3;6;5;3;1;0;5;5;991;2;5;3;2;1;2;6;6;3;5;7;2;3;0;7;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;2;1;995;3;995;995;995;995;995;995;995;995;995;995;995;0;0;3;0;2;0;7;2;2;2;1;3;3;5;3;3;8;2;2;2;2;3;3;3;998;3;3;3;4;4;3;2;995;995;0;1;2;1;3;1;996;1;"Karl";1994;60;40;997;1;996;1;1;997;3;25;9;2021;10
"1352";202109251352;"ICENES2021";44;1;5;1;3;3;995;995;2;2;995;995;996;2;995;995;2;4;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;4;0;3;2;2;2;4;1;3;6;2;2;2;1;2;6;2;2;6;6;1;5;10;7;4;5;4;3;1;995;4;3;995;995;995;995;995;995;995;995;995;995;995;995;1;3;995;998;2;995;4;995;995;995;995;995;995;995;995;995;995;995;1;0;0;2;7;0;0;997;2;2;1;1;3;4;1;4;5;3;3;3;2;3;2;4;3;3;997;4;2;3;5;2;995;995;0;3;2;2;2;4;2;1;"Karl";1979;20;10;2;1;996;1;1;2;2;25;9;2021;13
"1353";202109251353;"ICENES2021";44;1;2;3;2;2;995;995;3;2;995;995;996;5;995;995;1;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;7;3;5;2;9;3;8;0;6;7;3;5;3;8;3;7;0;4;6;5;5;3;8;6;4;0;8;2;1;995;3;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;2;1;995;3;995;995;995;995;995;995;995;995;995;995;995;7;0;7;3;7;0;7;3;1;1;3;2;5;5;5;5;7;2;1;2;2;2;2;4;3;3;2;2;2;2;3;2;995;995;0;1;2;1;2;1;996;1;"Karl";1959;60;70;5;1;996;1;1;5;2;25;9;2021;8
"1354";202109251354;"ICENES2021";44;1;6;1;4;3;995;995;4;2;995;995;996;5;995;995;1;1;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;8;7;4;4;10;6;5;0;5;8;7;4;4;10;6;7;0;4;8;7;4;2;8;6;5;5;8;2;1;995;3;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;2;1;995;3;995;995;995;995;995;995;995;995;995;995;995;5;5;0;0;7;7;1;997;1;4;4;1;4;2;2;4;6;2;2;2;2;2;2;3;3;3;3;2;2;2;3;2;995;995;0;3;2;1;2;3;1;1;"Karl";1983;80;10;997;1;996;1;1;997;3;25;9;2021;11
"1355";202109251355;"ICENES2021";44;1;1;7;2;2;995;995;2;2;995;995;996;5;995;995;2;2;5;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;10;7;0;0;5;0;3;0;5;10;5;0;0;7;0;7;0;4;7;7;3;3;7;6;5;1;7;2;1;995;2;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;2;1;995;2;995;995;995;995;995;995;995;995;995;995;995;4;4;7;7;5;0;0;997;1;1;2;1;2;5;5;5;8;2;2;1;3;2;2;3;3;3;1;3;2;2;4;2;995;995;0;3;2;1;2;3;0;1;"Karl";1971;60;10;996;1;996;1;1;996;2;25;9;2021;10
"1356";202109251356;"ICENES2021";44;1;5;1;3;3;995;995;2;2;995;995;996;4;995;995;2;1;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;991;9;0;2;0;8;2;3;1;0;7;0;991;1;9;5;7;991;4;6;5;3;3;8;998;2;998;7;2;1;995;2;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;997;2;995;3;995;995;995;995;995;995;995;995;995;995;995;2;0;0;0;7;0;0;997;2;1;1;2;3;998;4;5;8;2;2;2;2;3;2;4;3;997;997;4;4;3;2;2;995;995;0;1;1;1;2;2;0;1;"Karl";1989;20;70;997;90;996;1;1;997;1;25;9;2021;13
"1357";202109251357;"ICENES2021";44;1;1;6;2;2;995;995;4;2;995;995;996;4;995;995;3;2;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;4;0;7;9;3;7;4;1;5;6;0;7;7;3;6;6;3;5;5;9;4;4;7;6;3;1;4;2;1;995;1;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;2;2;995;4;995;995;995;995;995;995;995;995;995;995;995;3;0;7;1;7;3;7;2;2;1;5;5;4;5;4;4;7;2;2;2;2;2;2;3;3;3;3;2;2;3;4;2;995;995;0;1;1;1;1;2;0;1;"Karl";1968;10;30;3;90;996;1;1;3;3;25;9;2021;10
"1358";202109251358;"ICENES2021";45;1;6;1;4;3;995;995;3;1;995;995;996;3;995;995;2;2;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;3;0;1;4;4;3;3;2;2;3;0;2;3;3;2;3;0;3;3;1;2;5;3;2;3;2;7;3;1;995;1;2;995;995;995;995;995;995;995;995;995;995;995;995;1;3;995;3;2;995;1;995;995;995;995;995;995;995;995;995;995;995;7;7;7;5;6;0;0;997;3;2;3;2;5;2;2;2;7;2;2;2;2;2;2;4;3;3;3;2;2;2;3;2;995;995;5;3;2;2;1;2;996;1;"Karl";1940;10;10;2;1;996;1;1;2;3;25;9;2021;11
